Date,P,Tmax,Tmin,Q,,,,,,,
06-01-2007,0.00815789,6.829,-6.945,15608.99956,,,,,,,
07-01-2007,0.000131579,5.172,-6.685,15564.58848,,,,,,,
08-01-2007,0,3.978,-8.787,15522.85958,,,,,,,
09-01-2007,0.0446053,5.334,-8.656,15483.75869,,,,,,,
10-01-2007,0.000131579,5.383,-7.04,15447.23162,,,,,,,
11-01-2007,0.0148684,4.35,-7.617,15413.22422,,,,,,,
12-01-2007,0.0648684,4.213,-7.676,15381.6823,,,,,,,
13-01-2007,0.118421,1.726,-9.227,15352.5517,,,,,,,
14-01-2007,0.365263,0.61,-9.531,15325.77824,,,,,,,
15-01-2007,0.244868,0.046,-9.94,15325.09,,,,,,,
16-01-2007,0.0893421,-0.423,-11.288,15252.66829,,,,,,,
17-01-2007,0.0410526,-0.35,-13.5,15206.25314,,,,,,,
18-01-2007,0.00486842,1.722,-13.52,15162.03783,,,,,,,
19-01-2007,0.0093421,2.737,-11.019,15119.99785,,,,,,,
20-01-2007,0.105,2.285,-10.474,15080.10873,,,,,,,
21-01-2007,0.386711,1.565,-9.856,15042.34598,,,,,,,
22-01-2007,0.0351316,1.721,-12.395,15006.68512,,,,,,,
23-01-2007,0,2.306,-12.48,14973.10167,,,,,,,
24-01-2007,0,4.494,-11.414,14941.57113,,,,,,,
25-01-2007,0.000131579,5.001,-10.189,14912.06903,,,,,,,
26-01-2007,0.0111842,4.222,-10.094,14884.57089,,,,,,,
27-01-2007,0.000131579,4.912,-9.867,14859.05221,,,,,,,
28-01-2007,0.00105263,5.721,-8.877,14835.48851,,,,,,,
29-01-2007,0.0277632,5.133,-8.867,14834.03,,,,,,,
30-01-2007,0.199737,5.618,-8.566,14771.71775,,,,,,,
31-01-2007,0.821184,3.532,-7.52,14731.4869,,,,,,,
01-02-2007,0.0815789,3.874,-9.582,14693.16346,,,,,,,
02-02-2007,0.588816,3.663,-9.499,14656.74815,,,,,,,
03-02-2007,0.823684,3.756,-8.147,14622.24166,,,,,,,
04-02-2007,2.12,1.986,-6.532,14589.64469,,,,,,,
05-02-2007,1.90395,1.058,-8.09,14558.95794,,,,,,,
06-02-2007,2.20395,1.657,-8.342,14530.18212,,,,,,,
07-02-2007,2.885,1.687,-7.151,14503.31792,,,,,,,
08-02-2007,1.73605,0.345,-8.864,14478.36606,,,,,,,
09-02-2007,0.0765789,3.009,-10.855,14455.32722,,,,,,,
10-02-2007,0.549079,4.721,-9.896,14434.20211,,,,,,,
11-02-2007,1.07961,4.827,-7.396,14414.99144,,,,,,,
12-02-2007,2.85829,1.351,-8.236,14358.65,,,,,,,
13-02-2007,3.69579,0.881,-8.586,14425.68906,,,,,,,
14-02-2007,6.27934,0.125,-8.115,14455.55001,,,,,,,
15-02-2007,2.07303,-1.078,-11.547,14487.23071,,,,,,,
16-02-2007,1.74842,-1.965,-12.47,14520.68311,,,,,,,
17-02-2007,0.484737,-1.798,-12.087,14555.85919,,,,,,,
18-02-2007,0.315,-1.227,-12.34,14592.71088,,,,,,,
19-02-2007,0.0693421,0.813,-12.811,14631.19016,,,,,,,
20-02-2007,0.0842105,2.148,-12.379,14671.24897,,,,,,,
21-02-2007,0.0440789,3.666,-11.244,14712.83928,,,,,,,
22-02-2007,0.0309211,5.162,-10.96,14755.91305,,,,,,,
23-02-2007,0.120263,5.223,-10.253,14800.42222,,,,,,,
24-02-2007,0.846316,5.337,-8.433,14846.31876,,,,,,,
25-02-2007,3.29882,4.693,-6.739,14893.55463,,,,,,,
26-02-2007,3.09803,2.147,-8.175,14968.31,,,,,,,
27-02-2007,0.378816,3.263,-10.528,14962.71741,,,,,,,
28-02-2007,1.09289,4.562,-9.086,14984.58098,,,,,,,
01-03-2007,3.32566,4.164,-6.592,15007.6572,,,,,,,
02-03-2007,2.82605,1.298,-6.956,15031.93075,,,,,,,
03-03-2007,0.172368,4.435,-8.687,15057.38635,,,,,,,
04-03-2007,0.221974,5.049,-7.848,15084.00868,,,,,,,
05-03-2007,0.825395,6.019,-6.3,15111.78246,,,,,,,
06-03-2007,0.307632,4.94,-6.094,15140.69238,,,,,,,
07-03-2007,0.262237,4.625,-6.962,15170.72315,,,,,,,
08-03-2007,0.0934211,5.27,-7.341,15201.85945,,,,,,,
09-03-2007,0.0509211,5.527,-6.446,15234.086,,,,,,,
10-03-2007,0.129868,5.867,-5.386,15267.38749,,,,,,,
11-03-2007,0.245789,5.82,-5.398,15301.74863,,,,,,,
12-03-2007,0.916579,7.196,-5.036,15383.72,,,,,,,
13-03-2007,0.556974,7.422,-3.473,15321.86242,,,,,,,
14-03-2007,0.661316,5.985,-3.815,15307.64261,,,,,,,
15-03-2007,1.00276,3.897,-6.344,15294.53751,,,,,,,
16-03-2007,0.634079,1.829,-8.649,15282.58994,,,,,,,
17-03-2007,0.0293421,3.871,-9.555,15271.84275,,,,,,,
18-03-2007,0.045,6.969,-7.417,15262.33875,,,,,,,
19-03-2007,0.03,9.186,-5.54,15254.12079,,,,,,,
20-03-2007,0.17,9.877,-5.053,15247.2317,,,,,,,
21-03-2007,1.09724,8.252,-3.154,15241.7143,,,,,,,
22-03-2007,1.45816,6.185,-3.702,15237.61143,,,,,,,
23-03-2007,0.3875,8.034,-3.883,15234.96593,,,,,,,
24-03-2007,0.328684,9.546,-2.516,15233.82061,,,,,,,
25-03-2007,0.721184,9.44,-2.145,15234.21832,,,,,,,
26-03-2007,0.829737,9.129,-3.15,15219.87,,,,,,,
27-03-2007,0.154211,9.818,-4.095,15257.95588,,,,,,,
28-03-2007,0.146974,11.043,-4.354,15281.361,,,,,,,
29-03-2007,0.129079,12.776,-3.104,15306.4397,,,,,,,
30-03-2007,0.0581579,13.079,-1.61,15333.21442,,,,,,,
31-03-2007,0.161842,12.573,-1.042,15361.70759,,,,,,,
01-04-2007,1.03461,12.993,-0.05,15391.94168,,,,,,,
02-04-2007,4.79934,10.755,-0.043,15423.93911,,,,,,,
03-04-2007,3.10171,10.128,-0.258,15457.72233,,,,,,,
04-04-2007,1.21908,11.366,0.093,15493.31379,,,,,,,
05-04-2007,2.00921,10.384,0.505,15530.73593,,,,,,,
06-04-2007,2.72408,9.698,-0.807,15570.01119,,,,,,,
07-04-2007,3.64447,9.963,-1.041,15611.16201,,,,,,,
08-04-2007,7.00092,8.42,-0.659,15654.21084,,,,,,,
09-04-2007,7.03184,8.463,-1.167,15722.36,,,,,,,
10-04-2007,5.68934,6.358,-0.698,15720.34371,,,,,,,
11-04-2007,2.36447,6.126,-1.761,15743.50157,,,,,,,
12-04-2007,0.509868,8.122,-2.802,15768.70509,,,,,,,
13-04-2007,0.102368,9.56,-2.768,15796.00564,,,,,,,
14-04-2007,0.0857895,11.54,-2.449,15825.45462,,,,,,,
15-04-2007,0.468026,13.572,-1.759,15857.10339,,,,,,,
16-04-2007,1.40105,13.842,0.063,15891.00334,,,,,,,
17-04-2007,0.3175,12.365,-0.585,15927.20585,,,,,,,
18-04-2007,0.542237,13.249,-0.861,15965.7623,,,,,,,
19-04-2007,2.64329,14.287,0.845,16006.72408,,,,,,,
20-04-2007,7.97066,11.368,2.827,16050.14255,,,,,,,
21-04-2007,9.08079,11.27,2.781,16096.06911,,,,,,,
22-04-2007,6.6521,10.751,2.639,16144.55513,,,,,,,
23-04-2007,7.69316,10.347,2.032,16236.43,,,,,,,
24-04-2007,4.52395,8.766,1.469,16204.11417,,,,,,,
25-04-2007,3.04171,8.888,1.741,16215.34086,,,,,,,
26-04-2007,5.27039,8.832,1.317,16229.43435,,,,,,,
27-04-2007,2.57605,7.849,-0.766,16246.49692,,,,,,,
28-04-2007,0.0675,10.698,-1.342,16266.63086,,,,,,,
29-04-2007,0.0332895,12.604,-0.768,16289.93846,,,,,,,
30-04-2007,0.0706579,13.484,0.038,16316.522,,,,,,,
01-05-2007,0.0522368,14.739,1.275,16346.48378,,,,,,,
02-05-2007,0.217895,14.611,1.95,16379.92607,,,,,,,
03-05-2007,0.690395,14.442,1.636,16416.95117,,,,,,,
04-05-2007,0.171579,15.365,1.861,16457.66136,,,,,,,
05-05-2007,0.243947,16.755,3.312,16502.15892,,,,,,,
06-05-2007,0.572105,16.092,4.511,16550.54616,,,,,,,
07-05-2007,1.81447,15.133,4.423,16602.92534,,,,,,,
08-05-2007,1.75237,14.671,5.484,16659.39876,,,,,,,
09-05-2007,3.25211,14.263,6.256,16720.06871,,,,,,,
10-05-2007,3.96039,13.951,5.788,16785.03747,,,,,,,
11-05-2007,4.8,12.238,4.774,16854.40733,,,,,,,
12-05-2007,2.08,13.619,4.713,16928.28057,,,,,,,
13-05-2007,1.9525,13.27,4.201,17006.75949,,,,,,,
14-05-2007,6.68395,12.538,4.032,17089.94636,,,,,,,
15-05-2007,11.6622,11.428,5.179,17177.94348,,,,,,,
16-05-2007,2.31961,12.938,4.154,17270.85314,,,,,,,
17-05-2007,0.655921,15.774,4.453,17368.77761,,,,,,,
18-05-2007,1.475,16.623,5.893,17471.81919,,,,,,,
19-05-2007,5.36724,16.868,6.732,17580.08015,,,,,,,
20-05-2007,2.43421,16.221,7.732,17693.6628,,,,,,,
21-05-2007,4.59132,16.848,8.059,17812.66942,,,,,,,
22-05-2007,7.36342,16.371,8.399,17743.96,,,,,,,
23-05-2007,6.79434,17.72,8.316,18282.02058,,,,,,,
24-05-2007,3.71553,16.62,7.528,18632.32846,,,,,,,
25-05-2007,2.63618,15.387,6.714,18987.98698,,,,,,,
26-05-2007,5.29342,15.096,6.302,19348.85718,,,,,,,
27-05-2007,3.73395,15.885,6.704,19714.80011,,,,,,,
28-05-2007,1.65947,16.801,6.648,20085.67683,,,,,,,
29-05-2007,2.33776,16.356,6.531,20461.34837,,,,,,,
30-05-2007,2.78079,16.744,6.889,20841.67579,,,,,,,
31-05-2007,2.79711,16.372,6.518,21226.52014,,,,,,,
01-06-2007,3.10895,16.008,6.504,21615.74247,,,,,,,
02-06-2007,3.18421,14.905,5.754,22009.20381,,,,,,,
03-06-2007,3.66184,14.403,5.244,22406.76523,,,,,,,
04-06-2007,2.07158,15.638,6.455,22808.28776,,,,,,,
05-06-2007,1.95553,16.318,7.496,23115.84,,,,,,,
06-06-2007,3.88039,16.411,7.805,23731.28996,,,,,,,
07-06-2007,4.89447,17.06,8.266,24252.36963,,,,,,,
08-06-2007,10.5167,16.422,7.971,24776.61045,,,,,,,
09-06-2007,11.6443,16.265,8.144,25303.75139,,,,,,,
10-06-2007,10.0093,15.029,7.439,25833.53142,,,,,,,
11-06-2007,3.37566,16.381,6.376,26365.68949,,,,,,,
12-06-2007,2.07855,18.623,6.961,26899.96458,,,,,,,
13-06-2007,12.0638,18.579,8.603,27436.09566,,,,,,,
14-06-2007,14.3591,16.986,9.443,27973.82169,,,,,,,
15-06-2007,8.68592,15.22,9.002,28512.88163,,,,,,,
16-06-2007,14.3211,16.073,9.338,29053.01446,,,,,,,
17-06-2007,4.57553,17.525,9.743,29593.95914,,,,,,,
18-06-2007,6.70526,17.8,10.011,30135.45464,,,,,,,
19-06-2007,3.69434,17.435,9.552,30328.57,,,,,,,
20-06-2007,6.19211,18.386,8.619,31606.36258,,,,,,,
21-06-2007,6.3625,16.798,8.807,32534.81769,,,,,,,
22-06-2007,9.64079,15.779,9.021,33461.90894,,,,,,,
23-06-2007,8.71921,15.889,8.453,34386.94003,,,,,,,
24-06-2007,6.22039,15.626,6.734,35309.21466,,,,,,,
25-06-2007,2.05868,17.925,6.977,36228.03653,,,,,,,
26-06-2007,2.14513,19.007,8.067,37142.70934,,,,,,,
27-06-2007,5.42868,16.922,8.454,38052.53677,,,,,,,
28-06-2007,4.59684,17.767,8.451,38956.82254,,,,,,,
29-06-2007,4.29526,19.444,9.355,39854.87032,,,,,,,
30-06-2007,3.77342,20.52,10.943,40745.98383,,,,,,,
01-07-2007,2.95974,19.544,11.461,42240.84,,,,,,,
02-07-2007,4.28434,19.769,11.227,41825.49878,,,,,,,
03-07-2007,3.54816,20.186,10.882,42013.27084,,,,,,,
04-07-2007,4.3225,20.332,10.795,42192.84985,,,,,,,
05-07-2007,4.39303,19.767,11.072,42364.30273,,,,,,,
06-07-2007,4.82592,19.791,11.415,42527.6964,,,,,,,
07-07-2007,6.62211,19.211,10.454,42683.09777,,,,,,,
08-07-2007,5.01789,19.266,10.749,42830.57378,,,,,,,
09-07-2007,6.30276,20.233,11.642,42970.19133,,,,,,,
10-07-2007,10.9895,18.001,11.355,43102.01734,,,,,,,
11-07-2007,7.55329,16.646,10.317,43226.11873,,,,,,,
12-07-2007,3.91618,18.361,10.521,43342.56243,,,,,,,
13-07-2007,8.18013,18.569,11.009,43451.41534,,,,,,,
14-07-2007,5.50908,18.085,11.08,43552.74439,,,,,,,
15-07-2007,10.5388,19.614,11.245,43646.6165,,,,,,,
16-07-2007,8.63487,18.335,11.198,43733.09858,,,,,,,
17-07-2007,6.59816,17.877,11.297,43812.25755,,,,,,,
18-07-2007,9.91816,18.382,11.489,43884.16034,,,,,,,
19-07-2007,9.14842,16.914,11.481,43948.87386,,,,,,,
20-07-2007,7.35737,16.842,10.875,44006.46502,,,,,,,
21-07-2007,10.7946,16.319,10.472,44057.00075,,,,,,,
22-07-2007,11.7359,14.627,9.841,44100.54797,,,,,,,
23-07-2007,10.875,16.011,9.914,44137.1736,,,,,,,
24-07-2007,10.4139,15.726,10.223,44166.94454,,,,,,,
25-07-2007,25.5851,14.976,9.79,44189.92773,,,,,,,
26-07-2007,19.1896,14.833,9.525,44206.19007,,,,,,,
27-07-2007,14.9724,14.426,9.822,44215.7985,,,,,,,
28-07-2007,13.2511,15.163,9.721,44218.81992,,,,,,,
29-07-2007,10.6572,15.034,9.937,44215.32126,,,,,,,
30-07-2007,11.2099,14.928,9.993,44205.36943,,,,,,,
31-07-2007,6.81421,15.861,8.984,44189.03136,,,,,,,
01-08-2007,5.00934,16.824,8.516,44166.37395,,,,,,,
02-08-2007,1.8675,18.764,9.269,44137.46414,,,,,,,
03-08-2007,1.47395,19.506,10.289,44102.36883,,,,,,,
04-08-2007,1.05263,19.577,10.867,44061.15495,,,,,,,
05-08-2007,3.12382,19.385,10.925,44013.88942,,,,,,,
06-08-2007,3.00316,19.496,11.113,43960.63914,,,,,,,
07-08-2007,2.80013,19.307,11.718,43901.47106,,,,,,,
08-08-2007,1.25447,18.72,11.607,43836.45207,,,,,,,
09-08-2007,1.04276,20.058,11.831,43765.6491,,,,,,,
10-08-2007,3.83342,20.664,12.252,43689.12907,,,,,,,
11-08-2007,7.32211,18.89,11.817,43606.9589,,,,,,,
12-08-2007,6.50066,18.836,11.386,43519.2055,,,,,,,
13-08-2007,11.8972,17.987,11.146,43425.93579,,,,,,,
14-08-2007,12.6097,15.814,11.08,43327.2167,,,,,,,
15-08-2007,9.23868,17.076,11.127,43223.11513,,,,,,,
16-08-2007,11.7487,17.076,11.146,43113.69802,,,,,,,
17-08-2007,4.31092,17.205,10.758,42999.03227,,,,,,,
18-08-2007,4.71092,17.156,9.686,42879.18481,,,,,,,
19-08-2007,4.69105,16.733,9.102,42754.22256,,,,,,,
20-08-2007,1.97526,17.57,8.982,42624.21242,,,,,,,
21-08-2007,3.92026,17.944,9.346,42489.22133,,,,,,,
22-08-2007,6.60711,16.975,10.03,42349.3162,,,,,,,
23-08-2007,5.72421,16.704,10.135,42204.56395,,,,,,,
24-08-2007,2.8575,17.76,10.579,42055.0315,,,,,,,
25-08-2007,5.70263,17.803,10.43,41900.78576,,,,,,,
26-08-2007,15.9991,17.249,10.345,41741.89366,,,,,,,
27-08-2007,6.35526,17.3,10.471,41578.4221,,,,,,,
28-08-2007,6.56342,17.679,10.745,41410.43802,,,,,,,
29-08-2007,7.10803,16.496,10.685,41238.00834,,,,,,,
30-08-2007,5.41684,16.559,10.649,41061.19995,,,,,,,
31-08-2007,4.30224,17.181,10.608,40880.0798,,,,,,,
01-09-2007,7.41974,17.07,10.682,40694.71479,,,,,,,
02-09-2007,11.4461,16.307,10.56,40505.17185,,,,,,,
03-09-2007,14.1092,16.153,9.99,40311.51789,,,,,,,
04-09-2007,17.2095,14.847,9.221,40113.81983,,,,,,,
05-09-2007,17.1045,12.882,8.667,39912.14458,,,,,,,
06-09-2007,16.5246,13.665,8.223,39706.55908,,,,,,,
07-09-2007,15.3617,12.879,8.076,39497.13024,,,,,,,
08-09-2007,8.76974,14.701,8.464,39283.92497,,,,,,,
09-09-2007,7.92658,15.453,9.072,39067.01019,,,,,,,
10-09-2007,6.87947,15.838,9.088,38846.45282,,,,,,,
11-09-2007,3.09447,16.925,9.447,38622.31979,,,,,,,
12-09-2007,3.40303,16.45,8.375,38394.67801,,,,,,,
13-09-2007,2.78276,16.579,8.146,38163.59439,,,,,,,
14-09-2007,5.76618,17.391,8.284,37929.13586,,,,,,,
15-09-2007,7.15276,15.957,8.249,37691.36934,,,,,,,
16-09-2007,3.18697,15.809,6.198,37450.36174,,,,,,,
17-09-2007,0.903816,16.838,6.084,37206.17998,,,,,,,
18-09-2007,0.597632,16.759,5.828,36958.89098,,,,,,,
19-09-2007,0.506316,17.289,6.312,36708.56166,,,,,,,
20-09-2007,0.266053,17.052,6.761,36455.25894,,,,,,,
21-09-2007,1.25263,16.223,6.208,36199.04973,,,,,,,
22-09-2007,0.526053,16.682,6.159,35940.00096,,,,,,,
23-09-2007,0.38,16.697,6.211,35678.17955,,,,,,,
24-09-2007,1.12211,16.678,6.695,35413.6524,,,,,,,
25-09-2007,1.03618,15.405,7.874,35146.48645,,,,,,,
26-09-2007,1.65987,15.948,8.205,34876.7486,,,,,,,
27-09-2007,3.37026,16.532,8.152,34604.50578,,,,,,,
28-09-2007,1.4925,16.173,8.2,34329.82491,,,,,,,
29-09-2007,3.35895,16.109,7.889,34052.7729,,,,,,,
30-09-2007,2.57566,15.601,7.112,33773.41668,,,,,,,
01-10-2007,4.92921,16.475,6.811,33491.82315,,,,,,,
02-10-2007,2.92763,16.378,6.374,33208.05925,,,,,,,
03-10-2007,1.70697,16.97,6.397,32922.19188,,,,,,,
04-10-2007,1.01447,17.395,6.759,32634.28797,,,,,,,
05-10-2007,1.74974,17.536,7.191,32344.41444,,,,,,,
06-10-2007,1.74658,18.148,7.141,32052.6382,,,,,,,
07-10-2007,4.40671,17.631,7.523,31759.02618,,,,,,,
08-10-2007,6.25053,15.521,7.71,31463.64528,,,,,,,
09-10-2007,7.83053,13.996,7.496,31166.56244,,,,,,,
10-10-2007,3.51855,14.576,6.416,30867.84456,,,,,,,
11-10-2007,1.34237,14.034,5.885,30567.55857,,,,,,,
12-10-2007,1.46882,15.094,5.645,30265.77139,,,,,,,
13-10-2007,2.08737,14.856,4.768,29962.54993,,,,,,,
14-10-2007,4.68013,14.164,4.421,29657.96111,,,,,,,
15-10-2007,3.75395,13.768,4.591,29352.07186,,,,,,,
16-10-2007,6.02618,11.745,4.495,29044.94908,,,,,,,
17-10-2007,0.521842,12.456,3.659,28736.6597,,,,,,,
18-10-2007,1.07908,11.826,2.105,28427.27064,,,,,,,
19-10-2007,1.69684,11.205,1.51,28116.84881,,,,,,,
20-10-2007,1.46697,9.935,0.556,27805.46114,,,,,,,
21-10-2007,1.32947,9.585,-0.73,27493.17454,,,,,,,
22-10-2007,0.63,8.796,-0.654,27180.05592,,,,,,,
23-10-2007,0.139605,9.164,-2.788,26866.17222,,,,,,,
24-10-2007,0.0376316,10.961,-2.607,26551.59035,,,,,,,
25-10-2007,0.0282895,12.465,-1.239,26236.37722,,,,,,,
26-10-2007,0.421447,13.3,0.43,25920.59976,,,,,,,
27-10-2007,0.364605,13.958,1.3,25604.32488,,,,,,,
28-10-2007,0.265263,13.172,1.932,25287.6195,,,,,,,
29-10-2007,0.257763,13.705,1.497,24970.55054,,,,,,,
30-10-2007,0.237237,13.611,2.134,24653.18493,,,,,,,
31-10-2007,0.0994737,12.883,1.526,24335.58957,,,,,,,
01-11-2007,0.433289,11.837,0.269,24017.83138,,,,,,,
02-11-2007,0.431842,11.017,-1.064,23699.97729,,,,,,,
03-11-2007,0.118289,11.183,-2.376,23382.09421,,,,,,,
04-11-2007,0.103026,12.374,-1.706,23064.24907,,,,,,,
05-11-2007,0.378026,11.241,0.811,22746.50877,,,,,,,
06-11-2007,0.690395,9.386,-2.072,22428.94025,,,,,,,
07-11-2007,0.198816,8.937,-3.509,22111.61041,,,,,,,
08-11-2007,0.197105,8.638,-3.022,21794.58617,,,,,,,
09-11-2007,0.216053,7.288,-2.282,21477.93446,,,,,,,
10-11-2007,0.397895,6.83,-3.269,21161.7222,,,,,,,
11-11-2007,0.234605,6.252,-5.084,20846.01629,,,,,,,
12-11-2007,0.0792105,6.19,-5.295,20530.88366,,,,,,,
13-11-2007,0.0759211,6.46,-6.924,20216.39124,,,,,,,
14-11-2007,0.948947,5.126,-6.978,19902.60593,,,,,,,
15-11-2007,3.69895,5.087,-5.781,19589.59465,,,,,,,
16-11-2007,4.74987,5.899,-3.314,19277.42433,,,,,,,
17-11-2007,0.609605,7.866,-3.507,18966.16188,,,,,,,
18-11-2007,0.0964474,9.115,-3.363,18655.87423,,,,,,,
19-11-2007,0.0198684,9.103,-3.743,18346.62828,,,,,,,
20-11-2007,0.00605263,8.18,-3.94,18038.49096,,,,,,,
21-11-2007,0.0505263,6.726,-4.567,17731.52918,,,,,,,
22-11-2007,0.0778947,5.818,-7.067,17425.80988,,,,,,,
23-11-2007,0.0106579,5.649,-8.294,17121.39995,,,,,,,
24-11-2007,0.00368421,5.796,-8.29,16818.36633,,,,,,,
25-11-2007,0,6.415,-7.593,16516.77593,,,,,,,
26-11-2007,0,7.211,-7.021,16216.69567,,,,,,,
27-11-2007,0,7.441,-7.278,15918.19246,,,,,,,
28-11-2007,0.0521053,7.481,-7.636,15621.33324,,,,,,,
29-11-2007,0.0223684,7.477,-7.195,15326.1849,,,,,,,
30-11-2007,0.599737,6.175,-5.828,15032.81438,,,,,,,
01-12-2007,0.0965789,5.537,-7.07,14741.2886,,,,,,,
02-12-2007,0.0723684,5.119,-6.859,14451.67446,,,,,,,
03-12-2007,1.59184,4.21,-6.09,14164.03889,,,,,,,
04-12-2007,0.413421,2.452,-10.083,13878.44881,,,,,,,
05-12-2007,0,3.197,-11.02,13594.97114,,,,,,,
06-12-2007,0.0267105,4.398,-9.942,13313.67279,,,,,,,
07-12-2007,0.00868421,4.876,-8.788,13034.62068,,,,,,,
08-12-2007,0.117895,3.454,-8.49,12757.88173,,,,,,,
09-12-2007,0.111579,3.236,-9.776,12483.52287,,,,,,,
10-12-2007,0.143289,3.471,-9.126,12211.611,,,,,,,
11-12-2007,0.113553,2.813,-8.675,11942.21305,,,,,,,
12-12-2007,0.0415789,3.649,-9.777,11675.39594,,,,,,,
13-12-2007,0.00157895,3.806,-9.886,11411.22658,,,,,,,
14-12-2007,0.00710526,4.023,-10.066,11149.7719,,,,,,,
15-12-2007,0,3.599,-8.879,10891.0988,,,,,,,
16-12-2007,0.0518421,3.856,-8.866,10635.27422,,,,,,,
17-12-2007,0,4.068,-9.93,10382.36506,,,,,,,
18-12-2007,0,4.281,-10.022,10132.43825,,,,,,,
19-12-2007,0.0457895,5.512,-8.964,9885.560709,,,,,,,
20-12-2007,0.0539474,5.319,-8.769,9641.79935,,,,,,,
21-12-2007,0.045,6.005,-8.122,9401.221093,,,,,,,
22-12-2007,0.0431579,5.337,-9.148,9163.892857,,,,,,,
23-12-2007,0.0131579,6.897,-9.142,8929.88156,,,,,,,
24-12-2007,0.0346053,7.353,-8.073,8699.254122,,,,,,,
25-12-2007,0.01,7.46,-7.402,8472.077461,,,,,,,
26-12-2007,0.0275,8.196,-6.067,8248.418495,,,,,,,
27-12-2007,0.00289474,8.921,-6.542,8028.344143,,,,,,,
28-12-2007,0.00210526,8.064,-5.944,7811.921322,,,,,,,
29-12-2007,0,7.314,-5.678,7599.216953,,,,,,,
30-12-2007,0,7.619,-6.335,7390.297953,,,,,,,
31-12-2007,0,7.135,-6.622,7185.231241,,,,,,,
01-01-2008,0.00657895,7.331,-6.348,6882.92,,,,,,,
02-01-2008,0.065,6.39,-6.145,6899.296791,,,,,,,
03-01-2008,0.0976316,5.27,-7.726,6818.436599,,,,,,,
04-01-2008,0.085,4.805,-8.677,6741.443789,,,,,,,
05-01-2008,0.00644737,4.806,-8.797,6668.258989,,,,,,,
06-01-2008,0.0392105,5.601,-8.694,6598.822829,,,,,,,
07-01-2008,0.103158,5.387,-9.344,6525.32,,,,,,,
08-01-2008,0.0640789,5.918,-9.505,6479.574366,,,,,,,
09-01-2008,0.0535526,7.465,-7.01,6429.633638,,,,,,,
10-01-2008,0.0469737,5.682,-7.219,6383.184699,,,,,,,
11-01-2008,0.643553,3.97,-6.342,6340.158494,,,,,,,
12-01-2008,0.529868,2.612,-6.507,6300.485969,,,,,,,
13-01-2008,0.0330263,3.765,-6.709,6264.098072,,,,,,,
14-01-2008,0.0553947,3.825,-6.589,6291.3,,,,,,,
15-01-2008,0.0169737,4.626,-5.673,6133.835174,,,,,,,
16-01-2008,0.0221053,6.333,-6.899,6039.897435,,,,,,,
17-01-2008,0.0934211,6.485,-6.073,5949.118847,,,,,,,
18-01-2008,0.258158,4.92,-4.576,5861.505726,,,,,,,
19-01-2008,1.36645,1.815,-6.628,5777.064387,,,,,,,
20-01-2008,0.538158,2.629,-6.636,5695.801145,,,,,,,
21-01-2008,0.994605,1.942,-7.099,5617.722318,,,,,,,
22-01-2008,0.367368,1.17,-7.522,5542.83422,,,,,,,
23-01-2008,4.36908,-0.58,-6.791,5471.143167,,,,,,,
24-01-2008,0.986184,-1.508,-8.416,5402.655476,,,,,,,
25-01-2008,0.868158,-0.586,-8.587,5337.377461,,,,,,,
26-01-2008,2.92276,-0.222,-8.503,5275.315439,,,,,,,
27-01-2008,2.21039,-1.28,-10.749,5216.475725,,,,,,,
28-01-2008,1.02711,-1.331,-11.021,5160.864635,,,,,,,
29-01-2008,0.902368,-1.779,-9.81,5108.488484,,,,,,,
30-01-2008,1.82539,-3.14,-10.699,5059.35359,,,,,,,
31-01-2008,0.697763,-3.219,-12.509,5013.466267,,,,,,,
01-02-2008,0.106579,-3.158,-15.717,4970.832831,,,,,,,
02-02-2008,0.102368,-1.174,-15.421,4931.459597,,,,,,,
03-02-2008,0.0636842,0.721,-14.114,4895.352883,,,,,,,
04-02-2008,0.0867105,0.425,-12.307,4862.519002,,,,,,,
05-02-2008,0.0372368,1.585,-12.085,4832.964272,,,,,,,
06-02-2008,0.0330263,3.144,-10.07,4806.695008,,,,,,,
07-02-2008,0.0915789,3.748,-8.907,4783.717525,,,,,,,
08-02-2008,1.32868,3.154,-6.762,4764.03814,,,,,,,
09-02-2008,0.344079,2.765,-6.232,4747.663167,,,,,,,
10-02-2008,0.748553,3.741,-7.215,4734.598924,,,,,,,
11-02-2008,0.130658,3.808,-7.562,4724.851725,,,,,,,
12-02-2008,0.465395,2.733,-9.214,4718.427887,,,,,,,
13-02-2008,0.106447,1.297,-10.865,4715.333725,,,,,,,
14-02-2008,0.0273684,0.85,-12.237,4715.575555,,,,,,,
15-02-2008,0.0740789,2.231,-11.201,4719.159693,,,,,,,
16-02-2008,0.0642105,2.505,-11.031,4726.092454,,,,,,,
17-02-2008,0.252763,4.519,-10.791,4736.380154,,,,,,,
18-02-2008,0.625,1.955,-7.613,4750.029109,,,,,,,
19-02-2008,0.647105,0.706,-9.353,4767.045635,,,,,,,
20-02-2008,0.234342,1.219,-11.89,4787.436047,,,,,,,
21-02-2008,0.127105,3.019,-12.271,4811.206662,,,,,,,
22-02-2008,0.0703947,6.013,-9.652,4838.363795,,,,,,,
23-02-2008,0.0965789,6.147,-7.245,4868.913761,,,,,,,
24-02-2008,0.841842,5.529,-6.56,4902.862877,,,,,,,
25-02-2008,0.886842,3.963,-6.01,4940.217458,,,,,,,
